,Count,Dist1,Dist2,Dist3,Dist4,Dist5,Sim1,Sim2,Sim3,Sim4,Sim5,Word
21688,1,0.88211786747,0.880201637745,0.871986985207,0.87145793438,0.870527923107,nightly,lifetime,devastating,tappan,gaze,lowville
21689,1,0.826011478901,0.817108213902,0.813278913498,0.811784923077,0.810503542423,approximetly,round,lightsphere,roung,appendaged,faintish
21690,1,0.873130917549,0.857243180275,0.855277597904,0.853108167648,0.850901484489,sweeped,hyannis,indana,roadblock,cenral,californina
21691,1,0.828682720661,0.808710277081,0.807973563671,0.806348264217,0.804674804211,groud,works,upper,ubject,plomosa,everybody
21692,2,0.928707361221,0.919777691364,0.916303813457,0.914800465107,0.913557291031,domed,brown,gigantic,thick,shinny,discus
21693,1,0.899332642555,0.894764661789,0.893975794315,0.892622113228,0.890847027302,momen,lease,min,seonds,prospecting,peri
21694,1,0.915423452854,0.914819657803,0.91220587492,0.90907138586,0.906559228897,hissing,nor,screeching,piano,vibrational,baymeadows
21695,1,0.87340092659,0.869958639145,0.869853913784,0.869620203972,0.866299331188,farmstead,unheardof,breton,spk,mojave,france
21696,2,0.952954471111,0.940160214901,0.937610924244,0.937326550484,0.936441481113,strayt,gustar,seti,amidst,excist,pers
21697,3,0.874293923378,0.869775116444,0.867365837097,0.856445074081,0.85027384758,bluish,bauitiful,brilliant,pulsating,yellowish,creamy
21698,6,0.944279611111,0.93708974123,0.936488628387,0.93648570776,0.933218002319,gunmetal,cylindar,tubular,sauser,shoe,dics
21699,4,0.965185344219,0.962628424168,0.959122240543,0.957446336746,0.956233918667,berlin,absurved,rico,manville,poder,peru
21700,1,0.975936055183,0.966453492641,0.965226113796,0.965055286884,0.964533865452,particals,soudain,espere,dehors,books,sharing
21701,1,0.889388442039,0.883048951626,0.879842102528,0.878310024738,0.874246120453,lances,nodding,folllowing,hove,cntr,lighttop
21702,1,0.966731548309,0.951913654804,0.951246798038,0.950813829899,0.950053095818,maria,alexandria,christi,smyrna,anna,drainages
21703,1,0.839657247066,0.834664702415,0.833263874054,0.832295954227,0.822109341621,faceted,triangularly,oblong,trangular,ovalish,obelisk
21704,1,0.808112442493,0.797083675861,0.785594522953,0.784696400166,0.782766997814,positioni,happened,sensed,seeing,excelent,watshed
21705,1,0.930025756359,0.906504154205,0.904120445251,0.900381207466,0.89689296484,accompianed,blk,twinfalls,carousel,shap,haledon
21706,1,0.912263572216,0.910834729671,0.910605967045,0.908838748932,0.90824919939,gaithersburg,gorge,fairfax,prince,national,downing
21707,1,0.919910252094,0.913352549076,0.90866547823,0.908353030682,0.907620549202,variety,emmiting,attempts,unblinding,conta,elecromagnetic
21708,2,0.928883492947,0.921104490757,0.920719087124,0.919495761395,0.912760436535,ripon,corona,banos,lisbon,hubbard,amelia
21709,1,0.896431326866,0.894508779049,0.89113253355,0.883812904358,0.877960205078,independently,strangely,spiroghraph,eratically,swift,afaster
21710,516,0.900590837002,0.885595977306,0.876789987087,0.875552773476,0.865449309349,flew,passing,pass,passed,flying,fly
21711,1,0.918845593929,0.91619259119,0.912277042866,0.910796642303,0.910611212254,capella,males,voladoras,perform,amount,rotational
21712,1,0.894121289253,0.886545300484,0.862522363663,0.85397207737,0.847807407379,doubt,joke,beer,sounds,idea,soud
21713,1,0.929753601551,0.924944877625,0.923032343388,0.921030342579,0.918919146061,beachgoers,mirrored,andy,profile,ugorphrhi,gassy
21714,2,0.959618449211,0.951296150684,0.949892401695,0.948794126511,0.948039710522,feed,class,coffee,filming,company,tokyo
21715,2,0.867690205574,0.865688204765,0.860453009605,0.855838775635,0.855530798435,carrier,longish,daylilght,hte,shrouded,avoiding
21716,3,0.924378871918,0.922799527645,0.922273993492,0.91979265213,0.919312059879,lifted,pain,dives,continues,catching,flu
21717,1,0.958100378513,0.955640733242,0.954985976219,0.954234004021,0.953640282154,wit,tests,defying,moonbathedthesky,spheroid,soul
21718,9,0.936612725258,0.93564426899,0.925353229046,0.924690067768,0.920674324036,markings,joke,provides,sounds,barracks,soun
21719,1,0.85521876812,0.854295253754,0.813446581364,0.801545381546,0.79576587677,sid,talks,firewor,any,strayed,fli
21720,3,0.947695791721,0.943914234638,0.940234780312,0.939112007618,0.937867939472,truly,board,deny,awaiting,inertia,soup
21721,4,0.959888160229,0.958461344242,0.94713139534,0.946723163128,0.942441880703,edwards,lax,wright,dfw,wash,fll
21722,3,0.823089599609,0.785380005836,0.783691048622,0.782989442348,0.780957579613,beg,doral,eactly,parasailers,posing,flo
21723,19,0.97700792551,0.973151564598,0.97238779068,0.972364664078,0.972154378891,boulevard,garrison,glenn,tue,drummond,fla
21724,1,0.858245134354,0.848010718822,0.845685362816,0.838754475117,0.836854100227,colorfull,fallin,flaming,translutant,fluorescent,brillianbrilliant
21725,10,0.967850148678,0.967068970203,0.966897428036,0.964949429035,0.964283585548,helicoptor,daily,astronomy,ret,biomedical,arrive
21726,2,0.793392241001,0.786055743694,0.785267293453,0.782873809338,0.778460621834,whitest,demarcated,whole,shapefrom,everythi,fle
21727,1,0.917137563229,0.913689494133,0.912304103374,0.910198628902,0.909499704838,avon,victoria,decatur,george,largo,fld
21728,1,0.788668453693,0.783018708229,0.782939493656,0.781765401363,0.780020773411,dome,distinct,charcoal,blackish,circleing,golwing
21729,3,0.889947891235,0.880400955677,0.880182147026,0.877905249596,0.876388311386,spotter,adult,sober,plus,bothered,claim
21730,3,0.947625696659,0.944507181644,0.934899866581,0.92954069376,0.929084300995,roar,booms,audio,rumnbling,machine,portals
21731,1,0.814795792103,0.774317979813,0.773793101311,0.773004889488,0.768294453621,ahd,undre,eratticly,sure,submitting,predict
21732,4,0.970031023026,0.969684779644,0.969365596771,0.969141602516,0.968803286552,prince,brazil,uma,intercpta,era,agent
21733,4,0.946946620941,0.942461073399,0.942005753517,0.941483557224,0.941472828388,casa,glenn,flats,broward,yonkers,clair
21734,1,0.832455456257,0.827114284039,0.826906740665,0.823644161224,0.820722401142,svrl,greenish,sparking,purple,erupted,smoketrail
21735,8,0.98126655817,0.969611525536,0.969488680363,0.967153429985,0.966362059116,thruway,perth,ms,observatory,annapolis,nys
21736,2,0.899047255516,0.897934675217,0.89582824707,0.890475273132,0.890451490879,candle,ballon,comets,behaved,camo,strikingly
21737,54,0.967349469662,0.964236915112,0.963467299938,0.963277995586,0.959111988544,boston,cedar,philadelphia,md,mount,nyc
21738,5,0.915265262127,0.911392867565,0.910538434982,0.909683287144,0.907737195492,accute,norton,bayliss,spoted,ski,nye
21739,1,0.949508965015,0.947554469109,0.946812450886,0.943178296089,0.941569924355,causes,cloths,decorations,ben,winnepeg,edmondton
21740,2,0.956688046455,0.94963401556,0.949419081211,0.949187338352,0.947875618935,deerfield,absurved,burnsville,allegheny,tourist,bethel
21741,3,0.915983974934,0.90808737278,0.902838110924,0.902708947659,0.894598066807,accident,vidioed,aliens,saying,chance,piloted
21742,1,0.989187121391,0.987701535225,0.987045586109,0.986454129219,0.985496878624,por,autoroute,velocidad,avec,aproximadamente,avant
21743,10,0.970271587372,0.967927277088,0.966218173504,0.966184914112,0.966039478779,iacute,visto,player,eacute,feature,q
21744,14,0.910073101521,0.905783712864,0.901130318642,0.90024548769,0.895420372486,flipped,burn,burned,returned,shut,switch
21745,1,0.869018852711,0.858312427998,0.858244180679,0.855048000813,0.850799441338,osprey,lightb,sauces,elf,constelation,african
21746,4,0.984421849251,0.983441114426,0.983235538006,0.982274770737,0.981989741325,brillantes,por,manana,thefull,despego,halos
21747,8,0.954626262188,0.952178061008,0.95202255249,0.950115144253,0.947408556938,marietta,lubbock,henrico,panhandle,worcester,sumner
21748,2,0.969561576843,0.96865350008,0.966477751732,0.964587569237,0.964166224003,dump,manouvers,esfera,realizando,cielo,halow
21749,4,0.895100831985,0.882030129433,0.866887450218,0.853312849998,0.852171123028,picked,lined,flared,picking,raising,gradual
21750,3,0.905933201313,0.901177287102,0.900993943214,0.900374054909,0.90000641346,stobe,discernable,camming,perpendicular,gear,entrails
21751,4,0.959645867348,0.959338605404,0.957154214382,0.956309497356,0.955551564693,deleted,feed,male,guard,broadcast,irene
21752,9,0.971033513546,0.964518427849,0.963190257549,0.961276471615,0.960803687572,knows,your,cant,forget,send,thank
21753,1,0.909714877605,0.908825218678,0.906608998775,0.906603217125,0.903837800026,spraying,mason,angel,depositarla,phonix,blinkings
21754,1,0.96872895956,0.968463361263,0.967899858952,0.966593325138,0.965909183025,learning,que,pilesgrove,health,basura,yorkshire
21755,2,0.953970015049,0.95203357935,0.951140642166,0.951106190681,0.950720965862,norsk,breakfast,pacing,cleaning,curiously,coaching
21756,2,0.904119253159,0.902834653854,0.858476102352,0.85578417778,0.848712623119,morphing,asceding,morfed,cayucos,meandering,blends
21757,11,0.966012060642,0.961281955242,0.95782905817,0.957676589489,0.95765119791,knowledge,au,page,html,developed,ours
21758,82,0.933901011944,0.929309427738,0.921497285366,0.920934200287,0.920251309872,dirt,gravel,walks,cavanal,wallace,main
21759,1,0.951620519161,0.949796140194,0.945673406124,0.941586911678,0.940462112427,lifelong,concentric,sources,exhibit,undulating,volusioa
21760,4,0.960807621479,0.944856703281,0.942874968052,0.94168061018,0.940766274929,signals,effect,poles,watery,nose,views
21761,5,0.972925066948,0.969037055969,0.968222498894,0.967963159084,0.967860162258,guard,roads,parkway,disney,hall,viewd
21762,1,0.97305393219,0.969014108181,0.964486718178,0.963693618774,0.962639272213,transportation,pdf,doll,globos,eacute,possess
21763,2,0.979669928551,0.977879285812,0.975367188454,0.975225329399,0.975182771683,copain,capabilities,discuter,soudain,avec,mcdill
21764,17,0.965847194195,0.963890612125,0.960059642792,0.958973705769,0.958156526089,zapping,fluid,preforming,precise,unearthly,abnormal
21765,1,0.816759467125,0.815487444401,0.804823815823,0.793178260326,0.792809963226,arb,kecksburg,landscap,targets,sighti,theprevious
21766,1,0.950701773167,0.945575296879,0.938604235649,0.937890470028,0.93519192934,feature,omz,vandalia,bml,blk,zsxiuvj
21767,54,0.968357026577,0.965169489384,0.961736679077,0.961358249187,0.956999838352,garage,older,bringing,girl,sleeping,living
21768,1,0.780135333538,0.780002593994,0.776649832726,0.773807942867,0.773474991322,stelf,resembeling,bommer,simlar,horizontially,eraticlly
21769,1,0.953340470791,0.952415406704,0.952080726624,0.951792061329,0.950834810734,menos,distancia,nous,radiation,por,mehoopany
21770,1,0.909028947353,0.903982520103,0.898407578468,0.8922778368,0.892183899879,universe,budge,tsa,doll,wand,lad
21771,1,0.86590385437,0.859612226486,0.822171926498,0.817747473717,0.817190468311,purpule,boxcar,deployed,sirun,sunburn,dominate
21772,5,0.967370212078,0.961957633495,0.956028521061,0.95498996973,0.954001009464,given,knowledge,accurate,update,submitted,correct
21773,1,0.906979978085,0.892821311951,0.889834523201,0.888041496277,0.887221217155,obscene,ordence,owners,coaching,farmhouse,msryndam
21774,1,0.838788807392,0.823228299618,0.821377396584,0.821341097355,0.812216162682,hovoring,eccentric,vaporless,approximetly,okauchee,circlear
21775,2,0.924605667591,0.919036149979,0.917560279369,0.912806332111,0.911492288113,telepathic,forces,atmospheric,credible,nev,pumping
21776,1,0.922837078571,0.920731782913,0.919645965099,0.917861282825,0.915925502777,vewed,vellejo,cincinnati,cylinders,maniwaki,spies
21777,480,0.978992819786,0.976285457611,0.976069688797,0.973088860512,0.972813129425,ohio,nc,washington,michigan,oregon,california
21778,1,0.912994921207,0.907185256481,0.897704958916,0.895059585571,0.893753290176,hauppauge,somthing,flir,pet,uploaded,spied
21779,2,0.808415710926,0.794127166271,0.783225119114,0.777281284332,0.759631276131,left,stewar,whitest,authorietes,xtreme,roofline
21780,1,0.935664474964,0.934620201588,0.933453083038,0.930773079395,0.928471565247,melourne,sightingwith,haverhill,dept,cratf,lyons
21781,2,0.820621907711,0.820542812347,0.816902041435,0.816522657871,0.81611007452,intercoastal,onto,joy,ceased,employer,lookng
21782,2,0.936464130878,0.93361312151,0.933497846127,0.933287382126,0.932470023632,cowtown,okaloosa,wtc,initial,deadly,seprate
21783,1,0.873068928719,0.849522352219,0.845705926418,0.844153404236,0.843223929405,sonoran,marshfield,minden,finneytown,hendersonville,corydon
21784,1,0.914147257805,0.903193771839,0.899233341217,0.896113038063,0.895488142967,avery,killeen,reservation,du,xxx,sangamon
21785,1,0.941435515881,0.940455079079,0.937672436237,0.931323587894,0.927596032619,sonar,objest,trim,kitty,aircraf,whatlooked
21786,1,0.864365756512,0.864279150963,0.862751126289,0.862253665924,0.852839708328,tress,treetops,potomic,tops,mountain,cresenta
21787,4,0.881197214127,0.877126157284,0.870806932449,0.869966506958,0.866651654243,preceeding,dripping,boggle,violet,orbiting,discharged
21788,11,0.934647381306,0.93441182375,0.926953315735,0.923539757729,0.922815859318,adams,shelburne,purely,maple,edmond,snohomish
21789,1,0.872357368469,0.845027446747,0.842847287655,0.841378331184,0.840865015984,tripod,yellowins,sliding,trailer,rot,ziggzagging
21790,4,0.945527791977,0.94137263298,0.938309013844,0.93614345789,0.933476507664,videos,scope,astronomy,letterman,info,slept
21791,2,0.922999083996,0.920765280724,0.920638203621,0.919357717037,0.917660653591,attleboro,metropolitan,crosley,annandale,margaree,inflight
21792,1,0.899907767773,0.892313480377,0.888828456402,0.883582115173,0.883142709732,rafael,platte,fraser,clairmont,vianna,druden
21793,11,0.944024264812,0.936584711075,0.929228961468,0.927767157555,0.927516639233,fuselage,wwii,tornadoes,chase,monitoring,escort
21794,6,0.976885616779,0.9736135602,0.971993684769,0.971485376358,0.971125364304,eacute,learning,yukon,html,lorsque,mining
21795,7,0.927033007145,0.926434099674,0.925639152527,0.925047576427,0.924307048321,bight,goldish,brownwood,unidentifiable,sammamish,luminating
21796,1,0.833525240421,0.809963643551,0.807793021202,0.795368015766,0.793334186077,carefree,kiamichi,lauderdale,vegas,poway,placerita
21797,1,0.886810839176,0.885886371136,0.878765106201,0.876426100731,0.87494379282,startling,gift,freight,sounding,lutheran,undoubtedly
21798,3,0.917428076267,0.915776431561,0.913005888462,0.910540640354,0.909297049046,clive,belmar,whidbey,golf,marlboro,puslating
21799,1,0.833860933781,0.824364840984,0.810804188251,0.796720385551,0.789116322994,heading,headed,due,mrytle,tunica,shotting
21800,2,0.954669415951,0.950127184391,0.949858725071,0.949381053448,0.94749134779,gustar,schemed,care,reg,dit,mutilation
21801,1,0.933736264706,0.919435799122,0.916462600231,0.914281308651,0.913439452648,guntersville,washingto,sandia,islands,enumclaw,erydan
21802,1,0.924738585949,0.923044204712,0.917746663094,0.916387617588,0.916166245937,motions,anti,sounding,comp,serv,mundane
21803,1,0.769420266151,0.768029093742,0.766329169273,0.765221774578,0.76419711113,gerogia,freer,bivouacking,weste,kingstree,eclouds
21804,8,0.890905380249,0.887934088707,0.88241147995,0.881939947605,0.881864547729,discernable,exhaust,wings,flapping,maneuvred,movment
21805,1,0.876158714294,0.873667418957,0.87130177021,0.867025792599,0.866989135742,objectwith,dura,tailfin,ribbonlike,springdale,circleling
21806,3,0.956420779228,0.954738974571,0.954089701176,0.953720390797,0.952675044537,andy,chuck,wein,warhol,manouvers,voices
21807,10,0.910365223885,0.907644927502,0.905032515526,0.90361315012,0.90359556675,drift,zooming,midair,zigzagged,cut,dash
21808,2,0.834605872631,0.830229103565,0.830156564713,0.827179849148,0.825585305691,jordan,needles,timoteo,baja,highlands,winding
21809,1,0.936192333698,0.930406391621,0.929816901684,0.928035318851,0.926750838757,hairless,orders,innitially,les,screetches,spectacle
21810,1,0.927977740765,0.917406201363,0.915402948856,0.915000319481,0.914952456951,launched,warners,reflection,electronic,jimi,albedo
21811,5,0.930850088596,0.928083479404,0.924496769905,0.922573983669,0.92208814621,bridger,turkey,rowhouse,gate,bonner,cuyahoga
21812,2,0.950758755207,0.947975933552,0.94558519125,0.945472180843,0.944844424725,broomfield,sydney,rendered,mills,gry,answering
21813,1,0.853075504303,0.838917851448,0.836999118328,0.835123598576,0.826295673847,multiple,sating,glendive,binary,six,martinsburg
21814,27,0.982597589493,0.981983959675,0.981011867523,0.980895638466,0.980360388756,windsor,clinton,maryland,baltimore,heights,canton
21815,20,0.976389944553,0.976259052753,0.975009083748,0.973097860813,0.971916556358,lakes,bch,bc,de,prairie,channel
21816,2,0.973528981209,0.967089414597,0.96616011858,0.964389443398,0.964061379433,murphy,court,kearney,sequoia,robert,blackfoot
21817,3,0.851448833942,0.85106086731,0.848915994167,0.84814786911,0.846494793892,bark,minibike,dogs,block,anytime,neiborhood
21818,39,0.921757042408,0.913540303707,0.909508287907,0.901854753494,0.895030975342,longer,nois,sounds,noice,noise,trace
21819,123,0.92540627718,0.919185161591,0.915551960468,0.907238781452,0.905858397484,even,conventional,any,difficult,commercial,normal
21820,1,0.927332937717,0.916722774506,0.915266215801,0.912257969379,0.911665737629,cornerof,tacoma,greenwood,fairbanks,nation,larned
21821,1,0.951198041439,0.934463441372,0.933519423008,0.932508170605,0.932245910168,naples,westminster,pompano,louisville,reno,blackest
21822,7,0.928809583187,0.928409218788,0.928382456303,0.927550137043,0.924927771091,northbend,monroe,okla,kendall,populated,tracy
21823,7,0.960208654404,0.955133974552,0.953885495663,0.953633487225,0.952844560146,list,nt,wrong,actually,excist,especially
21824,2,0.929158508778,0.927003443241,0.92615801096,0.925503373146,0.923934459686,astounding,joe,intersect,donde,enlighten,surprising
21825,3,0.945181429386,0.933082342148,0.932584226131,0.93091070652,0.930412709713,haymarket,hesperia,miami,charlotte,houston,tehachapi
21826,1,0.909614682198,0.899442315102,0.898199319839,0.896028876305,0.894727706909,husbands,associate,grandfathers,standimg,upstairs,upperward
21827,12,0.961226046085,0.961156666279,0.960135281086,0.959927141666,0.959911763668,fluid,disturbances,defying,reallzyd,fore,gracefully
21828,23,0.945658624172,0.942058742046,0.934391379356,0.924784600735,0.921374499798,satelite,does,deflated,satalites,remains,sattelite
21829,1,0.94550973177,0.942677378654,0.942401587963,0.942295014858,0.94009155035,phenomena,ziegelmeyer,entity,creature,sheets,ufologist
21830,19,0.966954052448,0.958973705769,0.952134430408,0.95168453455,0.945077061653,controlled,abnormal,intersecting,repeating,sporadic,precise
21831,1,0.897194981575,0.891107201576,0.888163566589,0.884855031967,0.880651533604,boxes,teenagers,employees,sampson,kirwood,glenmora
21832,2,0.917344927788,0.880568861961,0.874953567982,0.870169699192,0.869149684906,mableton,sacaton,apperred,bexar,haliburton,aventura
21833,1,0.896811783314,0.896241903305,0.894195914268,0.893426418304,0.892617106438,depot,alive,extraterrestrial,fish,radiation,horisontally
21834,1,0.895159184933,0.89044046402,0.887754440308,0.887444913387,0.884977459908,tractor,cntr,tom,kevin,division,ballwin
21835,3,0.870254158974,0.866134226322,0.860594511032,0.857797026634,0.854165554047,shone,straightend,jut,explods,reap,radiated
21836,2,0.847463011742,0.829748570919,0.825599491596,0.820332467556,0.817133903503,refer,norh,gilroy,titan,forthy,carmichaels
21837,2,0.931918561459,0.920328021049,0.91884958744,0.917061924934,0.915113627911,tens,comp,frames,generating,remains,contracts
21838,8,0.973935484886,0.969820082188,0.969262003899,0.965903639793,0.965467989445,jumpers,fuel,bodies,venting,elects,rept
21839,1,0.940458238125,0.939542353153,0.937791287899,0.936899065971,0.933454692364,certified,inter,attempts,swoops,stalled,designated
21840,2,0.925535261631,0.923778831959,0.921074211597,0.917183697224,0.915711641312,clive,reapearing,repeating,burton,significant,chaging
21841,2,0.919871985912,0.918108999729,0.917429864407,0.916195869446,0.915366709232,junto,con,minds,engage,stardust,ionized
21842,12,0.9402962327,0.933601558208,0.933578372002,0.933303892612,0.932143568993,exhibited,dimensions,created,lifelong,hoping,distinctly
21843,3,0.889339506626,0.879768550396,0.879765212536,0.87767457962,0.877611994743,enforcement,missile,news,earlier,filed,conjunction
21844,1,0.96692019701,0.965254485607,0.960594117641,0.960356295109,0.959399878979,unos,baffles,avec,fits,likely,timepiece
21845,1,0.862490177155,0.855287790298,0.849677443504,0.844035387039,0.843669056892,si,engage,foreman,uncloaked,yeh,busiest
21846,2,0.81781578064,0.815765202045,0.815498769283,0.811661779881,0.81030279398,moas,tre,waynesboro,rock,asif,median
21847,1,0.877711415291,0.872935652733,0.870612502098,0.869029283524,0.867868065834,gambrill,nick,nk,knightdale,boating,busiess
21848,1,0.876616120338,0.875590205193,0.874885678291,0.870241701603,0.868640780449,beige,transparent,quasi,wings,lighning,mediam
21849,6,0.964743971825,0.956774532795,0.955250799656,0.952841281891,0.950415670872,closed,qfc,business,ride,hunting,finishing
21850,1,0.832112371922,0.82142996788,0.813700914383,0.809091746807,0.80844694376,carlin,hugetriangular,diaz,moffet,smithfiled,brocton
21851,1,0.964351117611,0.95535326004,0.951552689075,0.947121918201,0.944475114346,beign,thay,tropical,brush,nephews,outiside
21852,1,0.877370715141,0.874505877495,0.87438929081,0.872781038284,0.872246623039,mi,nm,destin,anthony,nolensville,longisland
21853,1,0.912118434906,0.901211321354,0.900001049042,0.899951577187,0.899704873562,magnesium,manitou,patterned,laconia,slc,kermit
21854,1,0.858490943909,0.85631108284,0.846441626549,0.845006167889,0.842752754688,toyota,tub,blinds,plummenting,backyard,eyepiece
21855,1,0.908773422241,0.897044122219,0.894087970257,0.888618946075,0.887463569641,protection,feared,prolonged,extended,yours,surrouding
21856,1,0.884757399559,0.883674263954,0.882618069649,0.882203638554,0.881316423416,algonac,picacho,due,gsp,carolina,hensall
21857,1,0.935281574726,0.935212314129,0.935132324696,0.934231281281,0.933894693851,weatherman,mel,infinity,inteligent,passage,forecast
21858,1,0.934385240078,0.924220383167,0.922861039639,0.921837985516,0.921269357204,downwards,estrella,untill,scud,twords,gage
21859,1,0.877604961395,0.872796654701,0.868406951427,0.86817830801,0.866033554077,beavercreek,cancun,pcb,pickering,surfside,willits
21860,19,0.950476229191,0.946308612823,0.944707095623,0.936555147171,0.93581289053,unique,repeating,triagle,sinclair,irregular,geometric
21861,1,0.90026473999,0.898361027241,0.89753049612,0.893271923065,0.892721951008,diffuse,spectators,scanner,coating,towing,starsized
21862,10,0.930231153965,0.928797066212,0.927664995193,0.923742175102,0.922621905804,baby,birthday,thoughts,cooking,camer,parent
21863,1,0.877131342888,0.875670075417,0.869990587234,0.866873860359,0.861249029636,forrest,humongous,brick,richibucto,durham,piccadilly
21864,3,0.892515957355,0.890454173088,0.887947320938,0.884308815002,0.88358515501,gets,shined,disintegrate,emited,departed,signaled
21865,1,0.842389404774,0.825586438179,0.812058746815,0.810449659824,0.787210226059,templeton,atwater,drill,albuwuerque,speared,winterhaven
21866,1,0.92442125082,0.899232506752,0.898251235485,0.874557256699,0.871131241322,strangely,eratically,spiroghraph,cormers,directionally,lgihts
21867,1,0.926759898663,0.920553743839,0.917850673199,0.916827023029,0.914469540119,devil,countryside,swerve,publix,direc,trader
21868,1,0.865927696228,0.856118321419,0.855988025665,0.855839490891,0.852080583572,thirteen,shit,playing,having,amazed,bicycicels
21869,1,0.946828424931,0.945578098297,0.944926202297,0.944387257099,0.944127261639,repts,storms,musical,phones,muy,rosemere
21870,1,0.8675096035,0.86293566227,0.836013317108,0.819109618664,0.81588190794,liked,lik,hindenberg,alein,puzzle,traded
21871,2,0.950010001659,0.939885854721,0.935783922672,0.935779869556,0.931232273579,killd,skimmer,elavators,phenomina,manuvering,obkect
21872,2,0.900592029095,0.896101474762,0.895550012589,0.888880848885,0.884661614895,downwards,lighter,ping,turquoise,reached,ponging
21873,1,0.863427996635,0.854494214058,0.853352189064,0.848143577576,0.845807909966,equila,obscene,management,extinguished,describes,despaired
21874,1,0.93751180172,0.937412679195,0.936061918736,0.935123026371,0.934647083282,rite,atmoshphere,reds,fora,semble,terse
21875,1,0.90906816721,0.903724908829,0.901602506638,0.90010368824,0.897315859795,sharply,hoover,partway,possably,disappering,poults
21876,8,0.963050723076,0.95838612318,0.957189202309,0.953132510185,0.952301323414,diffrent,diff,magnetic,estaticas,vs,maintained
21877,11,0.944379031658,0.939413487911,0.937031209469,0.936775505543,0.93605697155,anchorage,baytown,galveston,kalamazoo,orchard,grants
21878,14,0.90707808733,0.904377579689,0.900305390358,0.89611184597,0.891511380672,contral,winking,winked,swept,sticking,stretched
21879,1,0.829718887806,0.82629853487,0.824059307575,0.817530632019,0.813486874104,rnsys,coduras,staid,diamer,hyde,westwards
21880,1,0.938623607159,0.937252104282,0.936717629433,0.935944736004,0.934449672699,constatnt,females,forty,india,social,rodlike
21881,1,0.959788620472,0.958662450314,0.957080423832,0.956261217594,0.954877197742,dejando,stove,bdellium,page,test,mare
21882,371,0.900839447975,0.867318868637,0.860468745232,0.860337257385,0.859959959984,odd,erratic,irregular,unexplainable,irratic,unusual
21883,16,0.931284248829,0.926023423672,0.922906816006,0.922485947609,0.919314682484,strangely,independently,counterclockwise,erraticly,oblects,eratically
21884,2,0.887745916843,0.844698667526,0.806876420975,0.806247591972,0.80424028635,thatlooked,firefly,threads,deminsional,firballs,pyrimid
21885,1,0.898072779179,0.894972085953,0.893674731255,0.892729759216,0.890877246857,newton,carter,denver,kannapolis,waldoboro,hillsville
21886,15,0.956191241741,0.955655217171,0.955156445503,0.952987551689,0.952967107296,feutre,tr,valve,eacute,ni,mark
21887,14,0.988463044167,0.975207269192,0.967425465584,0.967154800892,0.966376364231,wal,husky,ba,palace,siberian,mart
21888,1,0.858018398285,0.85629338026,0.856166660786,0.853559374809,0.847436666489,scandia,mammoth,craig,rolla,okarche,marr
21889,86,0.937837064266,0.928242862225,0.914740383625,0.899219930172,0.890122771263,venus,planet,jupiter,satelite,satellite,mars
21890,5,0.959588944912,0.958195269108,0.955335617065,0.9547996521,0.954666554928,fork,stockton,baptist,fairbanks,lee,mary
21891,3,0.931929528713,0.929383575916,0.92868077755,0.928214907646,0.927200317383,peak,comanche,pier,capital,wellington,metroplex
21892,31,0.96623557806,0.964588522911,0.964399158955,0.960479259491,0.960125088692,church,grass,neck,boat,subdivision,shopping
21893,8,0.970247387886,0.970002293587,0.969361305237,0.968771219254,0.968257963657,deux,sinclair,steel,footprints,unique,stacked
21894,1,0.875326633453,0.856680631638,0.836247324944,0.82950347662,0.827509760857,took,sped,darted,takiing,acclerated,tuck
21895,1,0.887881875038,0.884305477142,0.881610631943,0.87798333168,0.877106487751,life,eyes,attention,imagination,mind,reaslly
21896,1,0.956010937691,0.953429281712,0.951539933681,0.950857102871,0.950808107853,subject,rlodlra,rent,entonces,wein,stacker
21897,3,0.939815044403,0.932888507843,0.932339012623,0.931765258312,0.931523263454,external,propulsion,hamburger,shadows,propeller,warning
21898,1,0.854849338531,0.850346803665,0.850139379501,0.844590902328,0.844360351562,buting,overland,fairlane,outter,bellis,profiled
21899,2,0.957126915455,0.956335902214,0.955732285976,0.954420983791,0.953073263168,moncton,resort,menomonie,margaree,court,lakeshore
21900,3,0.953133642673,0.953066408634,0.952127635479,0.951280117035,0.950681865215,fuquay,jacksonville,estrella,haute,massachusetts,mandeville
21901,1,0.956325352192,0.9558339715,0.953183710575,0.952481687069,0.951864480972,required,creepy,crayons,periodical,rags,changingcolor
21902,218,0.970208883286,0.96991944313,0.893935799599,0.893562078476,0.8889067173,string,series,pairs,groups,sets,cluster
21903,3,0.884583473206,0.873109936714,0.871776103973,0.866592228413,0.864615023136,crack,relatively,bommerrang,lanes,broadband,dangerously
21904,3,0.942394316196,0.940864801407,0.93978613615,0.936480164528,0.935584664345,daily,sen,biomedical,crayons,pay,experiance
21905,10,0.940627276897,0.933372795582,0.931027173996,0.929552733898,0.928940355778,pieces,breaks,erupts,twisting,tracer,blasts
21906,5,0.952725470066,0.9393466115,0.937251210213,0.93519115448,0.935067474842,incoming,un,vicinty,bayview,thallium,everyday
21907,178,0.951238155365,0.909553825855,0.907270312309,0.906704366207,0.906596183777,movement,patterns,maneuvers,abrupt,angles,movements
21908,1,0.818872153759,0.815391004086,0.813913285732,0.812868177891,0.810996890068,diamonhead,pleople,iowans,disturbed,lingers,pap
